x, y, z, r, g, b
-78, 68, -136, 7.8, 6.8, 13.6
-78, 69, -138, 7.8, 6.9, 13.8
-78, 70, -140, 7.8, 7.0, 14.0
-78, 71, -142, 7.8, 7.1, 14.2
-78, 72, -144, 7.8, 7.2, 14.4
-78, 73, -146, 7.8, 7.3, 14.6
-78, 74, -148, 7.8, 7.4, 14.8
-78, 75, -150, 7.8, 7.5, 15.0
-78, 76, -152, 7.8, 7.6, 15.2
-78, 77, -154, 7.8, 7.7, 15.4
-78, 78, -156, 7.8, 7.8, 15.6
-78, 79, -156, 7.8, 7.9, 15.6
-78, 80, -156, 7.8, 8.0, 15.6
-78, 81, -156, 7.8, 8.1, 15.6
-78, 82, -156, 7.8, 8.2, 15.6
-78, 83, -156, 7.8, 8.3, 15.6
-78, 84, -156, 7.8, 8.4, 15.6
-78, 85, -156, 7.8, 8.5, 15.6
-78, 86, -156, 7.8, 8.6, 15.6
-78, 87, -156, 7.8, 8.7, 15.6
-78, 88, -156, 7.8, 8.8, 15.6
-78, 89, -156, 7.8, 8.9, 15.6
-78, 90, -156, 7.8, 9.0, 15.6
-78, 91, -156, 7.8, 9.1, 15.6
-78, 92, -156, 7.8, 9.2, 15.6
-78, 93, -156, 7.8, 9.3, 15.6
-78, 94, -156, 7.8, 9.4, 15.6
-78, 95, -156, 7.8, 9.5, 15.6
-78, 96, -156, 7.8, 9.6, 15.6
-78, 97, -156, 7.8, 9.7, 15.6
-78, 98, -156, 7.8, 9.8, 15.6
-78, 99, -156, 7.8, 9.9, 15.6
-78, 100, -156, 7.8, 10.0, 15.6
-77, -100, 154, 7.7, 10.0, 15.4
-77, -99, 154, 7.7, 9.9, 15.4
-77, -98, 154, 7.7, 9.8, 15.4
-77, -97, 154, 7.7, 9.7, 15.4
-77, -96, 154, 7.7, 9.6, 15.4
-77, -95, 154, 7.7, 9.5, 15.4
-77, -94, 154, 7.7, 9.4, 15.4
-77, -93, 154, 7.7, 9.3, 15.4
-77, -92, 154, 7.7, 9.2, 15.4
-77, -91, 154, 7.7, 9.1, 15.4
-77, -90, 154, 7.7, 9.0, 15.4
-77, -89, 154, 7.7, 8.9, 15.4
-77, -88, 154, 7.7, 8.8, 15.4
-77, -87, 154, 7.7, 8.7, 15.4
-77, -86, 154, 7.7, 8.6, 15.4
-77, -85, 154, 7.7, 8.5, 15.4
-77, -84, 154, 7.7, 8.4, 15.4
-77, -83, 154, 7.7, 8.3, 15.4
-77, -82, 154, 7.7, 8.2, 15.4
-77, -81, 154, 7.7, 8.1, 15.4
-77, -80, 154, 7.7, 8.0, 15.4
-77, -79, 154, 7.7, 7.9, 15.4
-77, -78, 154, 7.7, 7.8, 15.4
-77, -77, 154, 7.7, 7.7, 15.4
-77, -76, 152, 7.7, 7.6, 15.2
-77, -75, 150, 7.7, 7.5, 15.0
-77, -74, 148, 7.7, 7.4, 14.8
-77, -73, 146, 7.7, 7.3, 14.6
-77, -72, 144, 7.7, 7.2, 14.4
-77, -71, 142, 7.7, 7.1, 14.2
-77, -70, 140, 7.7, 7.0, 14.0
-77, -69, 138, 7.7, 6.9, 13.8
-77, -68, 136, 7.7, 6.8, 13.6
-77, -67, 134, 7.7, 6.7, 13.4
-77, -66, 132, 7.7, 6.6, 13.2
-77, -65, 130, 7.7, 6.5, 13.0
-77, -64, 128, 7.7, 6.4, 12.8
-77, -63, 126, 7.7, 6.3, 12.6
-77, -62, 124, 7.7, 6.2, 12.4
-77, -61, 122, 7.7, 6.1, 12.2
-77, -60, 120, 7.7, 6.0, 12.0
-77, -59, 118, 7.7, 5.9, 11.8
-77, -58, 116, 7.7, 5.8, 11.6
-77, -57, 114, 7.7, 5.7, 11.4
-77, -56, 112, 7.7, 5.6, 11.2
-77, -55, 110, 7.7, 5.5, 11.0
-77, -54, 108, 7.7, 5.4, 10.8
-77, -53, 106, 7.7, 5.3, 10.6
-77, -52, 104, 7.7, 5.2, 10.4
-77, -51, 102, 7.7, 5.1, 10.2
-77, -50, 100, 7.7, 5.0, 10.0
-77, -49, 98, 7.7, 4.9, 9.8
-77, -48, 96, 7.7, 4.8, 9.6
-77, -47, 94, 7.7, 4.7, 9.4
-77, -46, 92, 7.7, 4.6, 9.2
-77, -45, 90, 7.7, 4.5, 9.0
-77, -44, 88, 7.7, 4.4, 8.8
-77, -43, 86, 7.7, 4.3, 8.6
-77, -42, 84, 7.7, 4.2, 8.4
-77, -41, 82, 7.7, 4.1, 8.2
-77, -40, 80, 7.7, 4.0, 8.0
-77, -39, 78, 7.7, 3.9, 7.8
-77, -38, 76, 7.7, 3.8, 7.6
-77, -37, 74, 7.7, 3.7, 7.4
-77, -36, 72, 7.7, 3.6, 7.2
-77, -35, 70, 7.7, 3.5, 7.0
-77, -34, 68, 7.7, 3.4, 6.8
-77, -33, 66, 7.7, 3.3, 6.6
-77, -32, 64, 7.7, 3.2, 6.4
-77, -31, 62, 7.7, 3.1, 6.2
-77, -30, 60, 7.7, 3.0, 6.0
-77, -29, 58, 7.7, 2.9, 5.8
-77, -28, 56, 7.7, 2.8, 5.6
-77, -27, 54, 7.7, 2.7, 5.4
-77, -26, 52, 7.7, 2.6, 5.2
-77, -25, 50, 7.7, 2.5, 5.0
-77, -24, 48, 7.7, 2.4, 4.8
-77, -23, 46, 7.7, 2.3, 4.6
-77, -22, 44, 7.7, 2.2, 4.4
-77, -21, 42, 7.7, 2.1, 4.2
-77, -20, 40, 7.7, 2.0, 4.0
-77, -19, 38, 7.7, 1.9, 3.8
-77, -18, 36, 7.7, 1.8, 3.6
-77, -17, 34, 7.7, 1.7, 3.4
-77, -16, 32, 7.7, 1.6, 3.2
-77, -15, 30, 7.7, 1.5, 3.0
-77, -14, 28, 7.7, 1.4, 2.8
-77, -13, 26, 7.7, 1.3, 2.6
-77, -12, 24, 7.7, 1.2, 2.4
-77, -11, 22, 7.7, 1.1, 2.2
-77, -10, 20, 7.7, 1.0, 2.0
-77, -9, 18, 7.7, 0.9, 1.8
-77, -8, 16, 7.7, 0.8, 1.6
-77, -7, 14, 7.7, 0.7, 1.4
-77, -6, 12, 7.7, 0.6, 1.2
-77, -5, 10, 7.7, 0.5, 1.0
-77, -4, 8, 7.7, 0.4, 0.8
-77, -3, 6, 7.7, 0.3, 0.6
-77, -2, 4, 7.7, 0.2, 0.4
-77, -1, 2, 7.7, 0.1, 0.2
-77, 0, 0, 7.7, 0.0, 0.0
-77, 1, -2, 7.7, 0.1, 0.2
-77, 2, -4, 7.7, 0.2, 0.4
-77, 3, -6, 7.7, 0.3, 0.6
-77, 4, -8, 7.7, 0.4, 0.8
-77, 5, -10, 7.7, 0.5, 1.0
-77, 6, -12, 7.7, 0.6, 1.2
-77, 7, -14, 7.7, 0.7, 1.4
-77, 8, -16, 7.7, 0.8, 1.6
-77, 9, -18, 7.7, 0.9, 1.8
-77, 10, -20, 7.7, 1.0, 2.0
-77, 11, -22, 7.7, 1.1, 2.2
-77, 12, -24, 7.7, 1.2, 2.4
-77, 13, -26, 7.7, 1.3, 2.6
-77, 14, -28, 7.7, 1.4, 2.8
-77, 15, -30, 7.7, 1.5, 3.0
-77, 16, -32, 7.7, 1.6, 3.2
-77, 17, -34, 7.7, 1.7, 3.4
-77, 18, -36, 7.7, 1.8, 3.6
-77, 19, -38, 7.7, 1.9, 3.8
-77, 20, -40, 7.7, 2.0, 4.0
-77, 21, -42, 7.7, 2.1, 4.2
-77, 22, -44, 7.7, 2.2, 4.4
-77, 23, -46, 7.7, 2.3, 4.6
-77, 24, -48, 7.7, 2.4, 4.8
-77, 25, -50, 7.7, 2.5, 5.0
-77, 26, -52, 7.7, 2.6, 5.2
-77, 27, -54, 7.7, 2.7, 5.4
-77, 28, -56, 7.7, 2.8, 5.6
-77, 29, -58, 7.7, 2.9, 5.8
-77, 30, -60, 7.7, 3.0, 6.0
-77, 31, -62, 7.7, 3.1, 6.2
-77, 32, -64, 7.7, 3.2, 6.4
-77, 33, -66, 7.7, 3.3, 6.6
-77, 34, -68, 7.7, 3.4, 6.8
-77, 35, -70, 7.7, 3.5, 7.0
-77, 36, -72, 7.7, 3.6, 7.2
-77, 37, -74, 7.7, 3.7, 7.4
-77, 38, -76, 7.7, 3.8, 7.6
-77, 39, -78, 7.7, 3.9, 7.8
-77, 40, -80, 7.7, 4.0, 8.0
-77, 41, -82, 7.7, 4.1, 8.2
-77, 42, -84, 7.7, 4.2, 8.4
-77, 43, -86, 7.7, 4.3, 8.6
-77, 44, -88, 7.7, 4.4, 8.8
-77, 45, -90, 7.7, 4.5, 9.0
-77, 46, -92, 7.7, 4.6, 9.2
-77, 47, -94, 7.7, 4.7, 9.4
-77, 48, -96, 7.7, 4.8, 9.6
-77, 49, -98, 7.7, 4.9, 9.8
-77, 50, -100, 7.7, 5.0, 10.0
-77, 51, -102, 7.7, 5.1, 10.2
-77, 52, -104, 7.7, 5.2, 10.4
-77, 53, -106, 7.7, 5.3, 10.6
-77, 54, -108, 7.7, 5.4, 10.8
-77, 55, -110, 7.7, 5.5, 11.0
-77, 56, -112, 7.7, 5.6, 11.2
-77, 57, -114, 7.7, 5.7, 11.4
-77, 58, -116, 7.7, 5.8, 11.6
-77, 59, -118, 7.7, 5.9, 11.8
-77, 60, -120, 7.7, 6.0, 12.0
-77, 61, -122, 7.7, 6.1, 12.2
-77, 62, -124, 7.7, 6.2, 12.4
-77, 63, -126, 7.7, 6.3, 12.6
-77, 64, -128, 7.7, 6.4, 12.8
-77, 65, -130, 7.7, 6.5, 13.0
-77, 66, -132, 7.7, 6.6, 13.2
-77, 67, -134, 7.7, 6.7, 13.4
-77, 68, -136, 7.7, 6.8, 13.6
-77, 69, -138, 7.7, 6.9, 13.8
-77, 70, -140, 7.7, 7.0, 14.0
-77, 71, -142, 7.7, 7.1, 14.2
-77, 72, -144, 7.7, 7.2, 14.4
-77, 73, -146, 7.7, 7.3, 14.6
-77, 74, -148, 7.7, 7.4, 14.8
-77, 75, -150, 7.7, 7.5, 15.0
-77, 76, -152, 7.7, 7.6, 15.2
-77, 77, -154, 7.7, 7.7, 15.4
-77, 78, -154, 7.7, 7.8, 15.4
-77, 79, -154, 7.7, 7.9, 15.4
-77, 80, -154, 7.7, 8.0, 15.4
-77, 81, -154, 7.7, 8.1, 15.4
-77, 82, -154, 7.7, 8.2, 15.4
-77, 83, -154, 7.7, 8.3, 15.4
-77, 84, -154, 7.7, 8.4, 15.4
-77, 85, -154, 7.7, 8.5, 15.4
-77, 86, -154, 7.7, 8.6, 15.4
-77, 87, -154, 7.7, 8.7, 15.4
-77, 88, -154, 7.7, 8.8, 15.4
-77, 89, -154, 7.7, 8.9, 15.4
-77, 90, -154, 7.7, 9.0, 15.4
-77, 91, -154, 7.7, 9.1, 15.4
-77, 92, -154, 7.7, 9.2, 15.4
-77, 93, -154, 7.7, 9.3, 15.4
-77, 94, -154, 7.7, 9.4, 15.4
-77, 95, -154, 7.7, 9.5, 15.4
-77, 96, -154, 7.7, 9.6, 15.4
-77, 97, -154, 7.7, 9.7, 15.4
-77, 98, -154, 7.7, 9.8, 15.4
-77, 99, -154, 7.7, 9.9, 15.4
-77, 100, -154, 7.7, 10.0, 15.4
-76, -100, 152, 7.6, 10.0, 15.2
-76, -99, 152, 7.6, 9.9, 15.2
-76, -98, 152, 7.6, 9.8, 15.2
-76, -97, 152, 7.6, 9.7, 15.2
-76, -96, 152, 7.6, 9.6, 15.2
-76, -95, 152, 7.6, 9.5, 15.2
-76, -94, 152, 7.6, 9.4, 15.2
-76, -93, 152, 7.6, 9.3, 15.2
-76, -92, 152, 7.6, 9.2, 15.2
-76, -91, 152, 7.6, 9.1, 15.2
-76, -90, 152, 7.6, 9.0, 15.2
-76, -89, 152, 7.6, 8.9, 15.2
-76, -88, 152, 7.6, 8.8, 15.2
-76, -87, 152, 7.6, 8.7, 15.2
-76, -86, 152, 7.6, 8.6, 15.2
-76, -85, 152, 7.6, 8.5, 15.2
-76, -84, 152, 7.6, 8.4, 15.2
-76, -83, 152, 7.6, 8.3, 15.2
-76, -82, 152, 7.6, 8.2, 15.2
-76, -81, 152, 7.6, 8.1, 15.2
-76, -80, 152, 7.6, 8.0, 15.2
-76, -79, 152, 7.6, 7.9, 15.2
-76, -78, 152, 7.6, 7.8, 15.2
-76, -77, 152, 7.6, 7.7, 15.2
-76, -76, 152, 7.6, 7.6, 15.2
-76, -75, 150, 7.6, 7.5, 15.0
-76, -74, 148, 7.6, 7.4, 14.8
-76, -73, 146, 7.6, 7.3, 14.6
-76, -72, 144, 7.6, 7.2, 14.4
-76, -71, 142, 7.6, 7.1, 14.2
-76, -70, 140, 7.6, 7.0, 14.0
-76, -69, 138, 7.6, 6.9, 13.8
-76, -68, 136, 7.6, 6.8, 13.6
-76, -67, 134, 7.6, 6.7, 13.4
-76, -66, 132, 7.6, 6.6, 13.2
-76, -65, 130, 7.6, 6.5, 13.0
-76, -64, 128, 7.6, 6.4, 12.8
-76, -63, 126, 7.6, 6.3, 12.6
-76, -62, 124, 7.6, 6.2, 12.4
-76, -61, 122, 7.6, 6.1, 12.2
-76, -60, 120, 7.6, 6.0, 12.0
-76, -59, 118, 7.6, 5.9, 11.8
-76, -58, 116, 7.6, 5.8, 11.6
-76, -57, 114, 7.6, 5.7, 11.4
-76, -56, 112, 7.6, 5.6, 11.2
-76, -55, 110, 7.6, 5.5, 11.0
-76, -54, 108, 7.6, 5.4, 10.8
-76, -53, 106, 7.6, 5.3, 10.6
-76, -52, 104, 7.6, 5.2, 10.4
-76, -51, 102, 7.6, 5.1, 10.2
-76, -50, 100, 7.6, 5.0, 10.0
-76, -49, 98, 7.6, 4.9, 9.8
-76, -48, 96, 7.6, 4.8, 9.6
-76, -47, 94, 7.6, 4.7, 9.4
-76, -46, 92, 7.6, 4.6, 9.2
-76, -45, 90, 7.6, 4.5, 9.0
-76, -44, 88, 7.6, 4.4, 8.8
-76, -43, 86, 7.6, 4.3, 8.6
-76, -42, 84, 7.6, 4.2, 8.4
-76, -41, 82, 7.6, 4.1, 8.2
-76, -40, 80, 7.6, 4.0, 8.0
-76, -39, 78, 7.6, 3.9, 7.8
-76, -38, 76, 7.6, 3.8, 7.6
-76, -37, 74, 7.6, 3.7, 7.4
-76, -36, 72, 7.6, 3.6, 7.2
-76, -35, 70, 7.6, 3.5, 7.0
-76, -34, 68, 7.6, 3.4, 6.8
-76, -33, 66, 7.6, 3.3, 6.6
-76, -32, 64, 7.6, 3.2, 6.4
-76, -31, 62, 7.6, 3.1, 6.2
-76, -30, 60, 7.6, 3.0, 6.0
-76, -29, 58, 7.6, 2.9, 5.8
-76, -28, 56, 7.6, 2.8, 5.6
-76, -27, 54, 7.6, 2.7, 5.4
-76, -26, 52, 7.6, 2.6, 5.2
-76, -25, 50, 7.6, 2.5, 5.0
-76, -24, 48, 7.6, 2.4, 4.8
-76, -23, 46, 7.6, 2.3, 4.6
-76, -22, 44, 7.6, 2.2, 4.4
-76, -21, 42, 7.6, 2.1, 4.2
-76, -20, 40, 7.6, 2.0, 4.0
-76, -19, 38, 7.6, 1.9, 3.8
-76, -18, 36, 7.6, 1.8, 3.6
-76, -17, 34, 7.6, 1.7, 3.4
-76, -16, 32, 7.6, 1.6, 3.2
-76, -15, 30, 7.6, 1.5, 3.0
-76, -14, 28, 7.6, 1.4, 2.8
-76, -13, 26, 7.6, 1.3, 2.6
-76, -12, 24, 7.6, 1.2, 2.4
-76, -11, 22, 7.6, 1.1, 2.2
-76, -10, 20, 7.6, 1.0, 2.0
-76, -9, 18, 7.6, 0.9, 1.8
-76, -8, 16, 7.6, 0.8, 1.6
-76, -7, 14, 7.6, 0.7, 1.4
-76, -6, 12, 7.6, 0.6, 1.2
-76, -5, 10, 7.6, 0.5, 1.0
-76, -4, 8, 7.6, 0.4, 0.8
-76, -3, 6, 7.6, 0.3, 0.6
-76, -2, 4, 7.6, 0.2, 0.4
-76, -1, 2, 7.6, 0.1, 0.2
-76, 0, 0, 7.6, 0.0, 0.0
-76, 1, -2, 7.6, 0.1, 0.2
-76, 2, -4, 7.6, 0.2, 0.4
-76, 3, -6, 7.6, 0.3, 0.6
-76, 4, -8, 7.6, 0.4, 0.8
-76, 5, -10, 7.6, 0.5, 1.0
-76, 6, -12, 7.6, 0.6, 1.2
-76, 7, -14, 7.6, 0.7, 1.4
-76, 8, -16, 7.6, 0.8, 1.6
-76, 9, -18, 7.6, 0.9, 1.8
-76, 10, -20, 7.6, 1.0, 2.0
-76, 11, -22, 7.6, 1.1, 2.2
-76, 12, -24, 7.6, 1.2, 2.4
-76, 13, -26, 7.6, 1.3, 2.6
-76, 14, -28, 7.6, 1.4, 2.8
-76, 15, -30, 7.6, 1.5, 3.0
-76, 16, -32, 7.6, 1.6, 3.2
-76, 17, -34, 7.6, 1.7, 3.4
-76, 18, -36, 7.6, 1.8, 3.6
-76, 19, -38, 7.6, 1.9, 3.8
-76, 20, -40, 7.6, 2.0, 4.0
-76, 21, -42, 7.6, 2.1, 4.2
-76, 22, -44, 7.6, 2.2, 4.4
-76, 23, -46, 7.6, 2.3, 4.6
-76, 24, -48, 7.6, 2.4, 4.8
-76, 25, -50, 7.6, 2.5, 5.0
-76, 26, -52, 7.6, 2.6, 5.2
-76, 27, -54, 7.6, 2.7, 5.4
-76, 28, -56, 7.6, 2.8, 5.6
-76, 29, -58, 7.6, 2.9, 5.8
-76, 30, -60, 7.6, 3.0, 6.0
-76, 31, -62, 7.6, 3.1, 6.2
-76, 32, -64, 7.6, 3.2, 6.4
-76, 33, -66, 7.6, 3.3, 6.6
-76, 34, -68, 7.6, 3.4, 6.8
-76, 35, -70, 7.6, 3.5, 7.0
-76, 36, -72, 7.6, 3.6, 7.2
-76, 37, -74, 7.6, 3.7, 7.4
-76, 38, -76, 7.6, 3.8, 7.6
-76, 39, -78, 7.6, 3.9, 7.8
-76, 40, -80, 7.6, 4.0, 8.0
-76, 41, -82, 7.6, 4.1, 8.2
-76, 42, -84, 7.6, 4.2, 8.4
-76, 43, -86, 7.6, 4.3, 8.6
-76, 44, -88, 7.6, 4.4, 8.8
-76, 45, -90, 7.6, 4.5, 9.0
-76, 46, -92, 7.6, 4.6, 9.2
-76, 47, -94, 7.6, 4.7, 9.4
-76, 48, -96, 7.6, 4.8, 9.6
-76, 49, -98, 7.6, 4.9, 9.8
-76, 50, -100, 7.6, 5.0, 10.0
-76, 51, -102, 7.6, 5.1, 10.2
-76, 52, -104, 7.6, 5.2, 10.4
-76, 53, -106, 7.6, 5.3, 10.6
-76, 54, -108, 7.6, 5.4, 10.8
-76, 55, -110, 7.6, 5.5, 11.0
-76, 56, -112, 7.6, 5.6, 11.2
-76, 57, -114, 7.6, 5.7, 11.4
-76, 58, -116, 7.6, 5.8, 11.6
-76, 59, -118, 7.6, 5.9, 11.8
-76, 60, -120, 7.6, 6.0, 12.0
-76, 61, -122, 7.6, 6.1, 12.2
-76, 62, -124, 7.6, 6.2, 12.4
-76, 63, -126, 7.6, 6.3, 12.6
-76, 64, -128, 7.6, 6.4, 12.8
-76, 65, -130, 7.6, 6.5, 13.0
-76, 66, -132, 7.6, 6.6, 13.2
-76, 67, -134, 7.6, 6.7, 13.4
-76, 68, -136, 7.6, 6.8, 13.6
-76, 69, -138, 7.6, 6.9, 13.8
-76, 70, -140, 7.6, 7.0, 14.0
-76, 71, -142, 7.6, 7.1, 14.2
-76, 72, -144, 7.6, 7.2, 14.4
-76, 73, -146, 7.6, 7.3, 14.6
-76, 74, -148, 7.6, 7.4, 14.8
-76, 75, -150, 7.6, 7.5, 15.0
-76, 76, -152, 7.6, 7.6, 15.2
-76, 77, -152, 7.6, 7.7, 15.2
-76, 78, -152, 7.6, 7.8, 15.2
-76, 79, -152, 7.6, 7.9, 15.2
-76, 80, -152, 7.6, 8.0, 15.2
-76, 81, -152, 7.6, 8.1, 15.2
-76, 82, -152, 7.6, 8.2, 15.2
-76, 83, -152, 7.6, 8.3, 15.2
-76, 84, -152, 7.6, 8.4, 15.2
-76, 85, -152, 7.6, 8.5, 15.2
-76, 86, -152, 7.6, 8.6, 15.2
-76, 87, -152, 7.6, 8.7, 15.2
-76, 88, -152, 7.6, 8.8, 15.2
-76, 89, -152, 7.6, 8.9, 15.2
-76, 90, -152, 7.6, 9.0, 15.2
-76, 91, -152, 7.6, 9.1, 15.2
-76, 92, -152, 7.6, 9.2, 15.2
-76, 93, -152, 7.6, 9.3, 15.2
-76, 94, -152, 7.6, 9.4, 15.2
-76, 95, -152, 7.6, 9.5, 15.2
-76, 96, -152, 7.6, 9.6, 15.2
-76, 97, -152, 7.6, 9.7, 15.2
-76, 98, -152, 7.6, 9.8, 15.2
-76, 99, -152, 7.6, 9.9, 15.2
-76, 100, -152, 7.6, 10.0, 15.2
-75, -100, 150, 7.5, 10.0, 15.0
-75, -99, 150, 7.5, 9.9, 15.0
-75, -98, 150, 7.5, 9.8, 15.0
-75, -97, 150, 7.5, 9.7, 15.0
-75, -96, 150, 7.5, 9.6, 15.0
-75, -95, 150, 7.5, 9.5, 15.0
-75, -94, 150, 7.5, 9.4, 15.0
-75, -93, 150, 7.5, 9.3, 15.0
-75, -92, 150, 7.5, 9.2, 15.0
-75, -91, 150, 7.5, 9.1, 15.0
-75, -90, 150, 7.5, 9.0, 15.0
-75, -89, 150, 7.5, 8.9, 15.0
-75, -88, 150, 7.5, 8.8, 15.0
-75, -87, 150, 7.5, 8.7, 15.0
-75, -86, 150, 7.5, 8.6, 15.0
-75, -85, 150, 7.5, 8.5, 15.0
-75, -84, 150, 7.5, 8.4, 15.0
-75, -83, 150, 7.5, 8.3, 15.0
-75, -82, 150, 7.5, 8.2, 15.0
-75, -81, 150, 7.5, 8.1, 15.0
-75, -80, 150, 7.5, 8.0, 15.0
-75, -79, 150, 7.5, 7.9, 15.0
-75, -78, 150, 7.5, 7.8, 15.0
-75, -77, 150, 7.5, 7.7, 15.0
-75, -76, 150, 7.5, 7.6, 15.0
-75, -75, 150, 7.5, 7.5, 15.0
-75, -74, 148, 7.5, 7.4, 14.8
-75, -73, 146, 7.5, 7.3, 14.6
-75, -72, 144, 7.5, 7.2, 14.4
-75, -71, 142, 7.5, 7.1, 14.2
-75, -70, 140, 7.5, 7.0, 14.0
-75, -69, 138, 7.5, 6.9, 13.8
-75, -68, 136, 7.5, 6.8, 13.6
-75, -67, 134, 7.5, 6.7, 13.4
-75, -66, 132, 7.5, 6.6, 13.2
-75, -65, 130, 7.5, 6.5, 13.0
-75, -64, 128, 7.5, 6.4, 12.8
-75, -63, 126, 7.5, 6.3, 12.6
-75, -62, 124, 7.5, 6.2, 12.4
-75, -61, 122, 7.5, 6.1, 12.2
-75, -60, 120, 7.5, 6.0, 12.0
-75, -59, 118, 7.5, 5.9, 11.8
-75, -58, 116, 7.5, 5.8, 11.6
-75, -57, 114, 7.5, 5.7, 11.4
-75, -56, 112, 7.5, 5.6, 11.2
-75, -55, 110, 7.5, 5.5, 11.0
-75, -54, 108, 7.5, 5.4, 10.8
-75, -53, 106, 7.5, 5.3, 10.6
-75, -52, 104, 7.5, 5.2, 10.4
-75, -51, 102, 7.5, 5.1, 10.2
-75, -50, 100, 7.5, 5.0, 10.0
-75, -49, 98, 7.5, 4.9, 9.8
-75, -48, 96, 7.5, 4.8, 9.6
-75, -47, 94, 7.5, 4.7, 9.4
-75, -46, 92, 7.5, 4.6, 9.2
-75, -45, 90, 7.5, 4.5, 9.0
-75, -44, 88, 7.5, 4.4, 8.8
-75, -43, 86, 7.5, 4.3, 8.6
-75, -42, 84, 7.5, 4.2, 8.4
-75, -41, 82, 7.5, 4.1, 8.2
-75, -40, 80, 7.5, 4.0, 8.0
-75, -39, 78, 7.5, 3.9, 7.8
-75, -38, 76, 7.5, 3.8, 7.6
-75, -37, 74, 7.5, 3.7, 7.4
-75, -36, 72, 7.5, 3.6, 7.2
-75, -35, 70, 7.5, 3.5, 7.0
-75, -34, 68, 7.5, 3.4, 6.8
-75, -33, 66, 7.5, 3.3, 6.6
-75, -32, 64, 7.5, 3.2, 6.4
-75, -31, 62, 7.5, 3.1, 6.2
-75, -30, 60, 7.5, 3.0, 6.0
-75, -29, 58, 7.5, 2.9, 5.8
-75, -28, 56, 7.5, 2.8, 5.6
-75, -27, 54, 7.5, 2.7, 5.4
-75, -26, 52, 7.5, 2.6, 5.2
-75, -25, 50, 7.5, 2.5, 5.0
-75, -24, 48, 7.5, 2.4, 4.8
-75, -23, 46, 7.5, 2.3, 4.6
-75, -22, 44, 7.5, 2.2, 4.4
-75, -21, 42, 7.5, 2.1, 4.2
-75, -20, 40, 7.5, 2.0, 4.0
-75, -19, 38, 7.5, 1.9, 3.8
-75, -18, 36, 7.5, 1.8, 3.6
-75, -17, 34, 7.5, 1.7, 3.4
-75, -16, 32, 7.5, 1.6, 3.2
-75, -15, 30, 7.5, 1.5, 3.0
-75, -14, 28, 7.5, 1.4, 2.8
-75, -13, 26, 7.5, 1.3, 2.6
-75, -12, 24, 7.5, 1.2, 2.4
-75, -11, 22, 7.5, 1.1, 2.2
-75, -10, 20, 7.5, 1.0, 2.0
-75, -9, 18, 7.5, 0.9, 1.8
-75, -8, 16, 7.5, 0.8, 1.6
-75, -7, 14, 7.5, 0.7, 1.4
-75, -6, 12, 7.5, 0.6, 1.2
-75, -5, 10, 7.5, 0.5, 1.0
-75, -4, 8, 7.5, 0.4, 0.8
-75, -3, 6, 7.5, 0.3, 0.6
-75, -2, 4, 7.5, 0.2, 0.4
-75, -1, 2, 7.5, 0.1, 0.2
-75, 0, 0, 7.5, 0.0, 0.0
-75, 1, -2, 7.5, 0.1, 0.2
-75, 2, -4, 7.5, 0.2, 0.4
-75, 3, -6, 7.5, 0.3, 0.6
-75, 4, -8, 7.5, 0.4, 0.8
-75, 5, -10, 7.5, 0.5, 1.0
-75, 6, -12, 7.5, 0.6, 1.2
-75, 7, -14, 7.5, 0.7, 1.4
-75, 8, -16, 7.5, 0.8, 1.6
-75, 9, -18, 7.5, 0.9, 1.8
-75, 10, -20, 7.5, 1.0, 2.0
-75, 11, -22, 7.5, 1.1, 2.2
-75, 12, -24, 7.5, 1.2, 2.4
-75, 13, -26, 7.5, 1.3, 2.6
-75, 14, -28, 7.5, 1.4, 2.8
-75, 15, -30, 7.5, 1.5, 3.0
-75, 16, -32, 7.5, 1.6, 3.2
-75, 17, -34, 7.5, 1.7, 3.4
-75, 18, -36, 7.5, 1.8, 3.6
-75, 19, -38, 7.5, 1.9, 3.8
-75, 20, -40, 7.5, 2.0, 4.0
-75, 21, -42, 7.5, 2.1, 4.2
-75, 22, -44, 7.5, 2.2, 4.4
-75, 23, -46, 7.5, 2.3, 4.6
-75, 24, -48, 7.5, 2.4, 4.8
-75, 25, -50, 7.5, 2.5, 5.0
-75, 26, -52, 7.5, 2.6, 5.2
-75, 27, -54, 7.5, 2.7, 5.4
-75, 28, -56, 7.5, 2.8, 5.6
-75, 29, -58, 7.5, 2.9, 5.8
-75, 30, -60, 7.5, 3.0, 6.0
-75, 31, -62, 7.5, 3.1, 6.2
-75, 32, -64, 7.5, 3.2, 6.4
-75, 33, -66, 7.5, 3.3, 6.6
-75, 34, -68, 7.5, 3.4, 6.8
-75, 35, -70, 7.5, 3.5, 7.0
-75, 36, -72, 7.5, 3.6, 7.2
-75, 37, -74, 7.5, 3.7, 7.4
-75, 38, -76, 7.5, 3.8, 7.6
-75, 39, -78, 7.5, 3.9, 7.8
-75, 40, -80, 7.5, 4.0, 8.0
-75, 41, -82, 7.5, 4.1, 8.2
-75, 42, -84, 7.5, 4.2, 8.4
-75, 43, -86, 7.5, 4.3, 8.6
-75, 44, -88, 7.5, 4.4, 8.8
-75, 45, -90, 7.5, 4.5, 9.0
-75, 46, -92, 7.5, 4.6, 9.2
